ID_заказа,ID_исполнителя,тип_работы,город,продолжительность_заказа,расстояние_от_центра,рейтинг_исполнителя,возраст_исполнителя,опыт_работы,наличие_бонусов,историческая_средняя_зарплата,уровень_безработицы,день_недели,время_суток,сезон,вышел_на_смену
4995,508,уборка,Москва,1,15.821565603718689,1.7883425859401294,41,3,1,4173.3973995242395,8.926651924868716,4,0,3,1
4996,290,уборка,Москва,10,29.401666261380704,1.5671641657162003,52,17,1,1679.6215247845412,0.2067248026794255,5,1,4,1
4997,295,штукатурка,Екатеринбург,8,20.998254353784926,3.7731823288789834,31,14,1,2428.8018011967297,7.314795418875466,1,8,3,0
4998,451,уборка,Санкт-Петербург,1,18.240331715983594,3.114393648667864,21,24,1,3242.9905059830767,2.432968276382722,5,13,2,1
4999,904,уборка,Москва,2,12.561681548130158,2.719420494123713,43,3,1,1841.0152595099623,7.730334705926314,7,15,2,1
5000,215,штукатурка,Екатеринбург,3,27.121168708081985,4.193355981091397,27,13,0,1627.041842582048,6.7926316630129735,1,17,3,1
5001,974,штукатурка,Москва,6,9.223418320347289,2.3031786390432205,55,16,0,3179.3082515463097,9.412098088765433,7,19,1,1
5002,632,уборка,Новосибирск,4,0.7719780292216292,3.272426652363844,55,33,0,4603.646826958064,3.0662268969554396,7,6,1,0
5003,894,электрика,Екатеринбург,4,6.303845411754619,1.2976304059607937,51,18,1,2929.1004889076994,1.5155729606244361,1,16,4,0
5004,567,штукатурка,Москва,9,3.730766012299595,3.9776163353004477,51,28,1,2200.977704649612,4.9503749719432335,5,12,1,0
5005,27,штукатурка,Екатеринбург,6,9.910316338105625,3.7807697792623594,36,21,1,2929.2273839782883,9.84828370410776,3,1,2,1
5006,630,уборка,Екатеринбург,2,24.863420985024423,4.209518517187528,20,13,1,4029.2206679432384,0.4042029925482338,5,11,4,1
5007,733,уборка,Санкт-Петербург,7,19.72012571826772,4.537903832066215,53,35,1,1644.7692349837168,1.783758306090688,7,20,2,1
5008,231,штукатурка,Санкт-Петербург,3,5.484927382394519,4.0321130691816744,21,1,1,1607.6090711288434,8.572774308725823,6,9,3,1
5009,565,уборка,Москва,9,23.770240772223985,4.377959560509176,43,6,0,3119.736862016649,6.862997045419666,6,1,2,1
5010,807,штукатурка,Екатеринбург,6,15.374486049932381,2.3826183958468983,28,27,0,3868.4298191882945,4.24908236564246,7,5,3,0
5011,321,электрика,Екатеринбург,8,15.62508141148976,2.373349448059759,20,7,1,3648.1500827969344,4.936579210163792,2,0,1,0
5012,913,электрика,Новосибирск,1,11.182309338935761,4.777203279599265,26,28,0,3732.3744555579333,2.5580341409923957,4,5,3,0
5013,233,штукатурка,Екатеринбург,2,26.00618276224969,4.658298145304819,19,9,0,2080.012727683266,9.624490260214355,3,20,2,1
5014,670,штукатурка,Санкт-Петербург,6,9.890655463745883,3.19398936442089,31,20,1,3385.5735779096985,3.430302094106523,3,23,1,1
5015,437,покраска,Екатеринбург,3,3.2771229397558153,2.4662351410905834,20,34,0,2822.72957292428,3.7986767045714274,5,23,4,0
5016,781,покраска,Санкт-Петербург,1,9.43050532217238,4.464006121035201,19,3,0,1886.7337934851291,4.690680934640938,4,8,2,0
5017,533,уборка,Новосибирск,6,21.602929614902628,2.2936445297094648,39,20,1,1948.2193201854466,2.1364848160296166,6,20,1,0
5018,403,уборка,Москва,5,19.8986656606982,1.6145403315777775,46,37,1,3758.701952186459,1.9648704705860331,2,9,4,1
5019,53,штукатурка,Санкт-Петербург,9,6.046506029830546,3.55797070002192,50,24,0,4850.27223037168,6.006404455542215,5,9,4,0
5020,787,штукатурка,Москва,6,3.79763682359579,1.1704872389318677,53,19,1,1872.0491123695347,7.746994911629429,7,22,2,0
5021,313,покраска,Москва,5,19.995539872851516,2.516407624665952,27,6,1,3232.1165158356416,7.521697945572368,4,15,4,1
5022,281,покраска,Москва,1,20.45311665181991,4.2306552627784875,55,6,1,2367.742497066946,5.656119034822671,5,15,4,1
5023,726,штукатурка,Москва,1,11.301414297711835,2.180864782771339,38,31,1,2485.6288096160774,6.3892092171398565,6,18,2,0
5024,31,электрика,Санкт-Петербург,11,25.362640814107852,4.725261916294134,48,31,0,2285.5899333273965,5.636918971667335,7,21,1,1
5025,337,электрика,Новосибирск,1,29.357053512097547,4.823298666466549,52,21,0,3409.9201801897534,8.749274776832852,4,11,1,1
5026,183,уборка,Екатеринбург,7,6.566534091757164,4.263265203060476,20,24,0,1698.4954194806057,3.8743851410766106,3,23,1,0
5027,23,штукатурка,Санкт-Петербург,6,17.523527113327837,4.950573275968251,36,5,0,4098.740867755064,1.2329446591808058,5,19,4,0
5028,544,штукатурка,Новосибирск,5,0.6577167056162054,3.1230564460457506,39,26,1,3623.554837164689,4.354955542768244,7,9,3,0
5029,446,уборка,Екатеринбург,4,21.53510468277548,3.276798208555886,37,17,1,2846.908435296044,8.707916730079411,2,0,3,1
5030,74,покраска,Москва,11,12.721322350117875,4.344667261081914,53,11,0,2262.4759510197664,9.007819951654524,4,14,2,1
5031,10,покраска,Екатеринбург,11,6.201442193643363,2.9712210231523617,36,27,0,3377.117624428495,5.894877307447316,2,18,2,0
5032,484,электрика,Екатеринбург,8,22.690546692049097,2.626880027332278,21,18,1,4843.034681939333,0.6223846960645729,2,10,1,1
5033,456,штукатурка,Новосибирск,11,24.41413952790438,3.459014364698156,49,16,1,3978.371501938127,7.223555112336491,7,22,4,0
5034,566,покраска,Екатеринбург,8,3.7794117846901503,3.630638043395528,25,34,0,2477.7447322909575,6.530483153006477,5,9,2,0
5035,564,электрика,Москва,5,1.7093749742220028,4.003583286784665,43,14,1,4100.212439992156,4.516887412065753,4,21,1,0
5036,660,электрика,Санкт-Петербург,4,10.35531402923896,3.6728027890403414,18,4,1,3264.1431613240275,1.630008917591964,6,0,4,1
5037,160,электрика,Санкт-Петербург,2,18.96671873995055,3.982887181053314,43,35,1,1668.0617370435539,6.0646637042201,7,13,1,0
5038,882,покраска,Новосибирск,7,23.905876052064677,3.6982386835550094,26,32,1,3661.3763875371505,4.8230101710414965,1,21,2,1
5039,14,покраска,Москва,5,16.6088436505985,2.9217809540007154,52,20,0,2318.631275418366,0.6042515554018824,7,12,1,1
5040,178,штукатурка,Москва,3,17.63208890105593,1.5397383373458813,35,34,0,2933.8060152941825,3.97806436103072,2,21,2,0
5041,412,штукатурка,Екатеринбург,9,24.09581754171029,4.141772915741034,36,26,0,3174.636582347286,9.386958382671658,4,1,4,1
5042,878,электрика,Новосибирск,9,16.100879539453402,1.1231166055507322,33,29,0,4297.577576081668,4.114780147428049,3,21,4,0
5043,53,электрика,Москва,11,18.529057461675865,4.970000367045358,45,38,1,3530.239481074311,4.294138504974633,2,7,4,1
5044,408,покраска,Москва,11,15.728411529308499,4.313833959758719,20,29,1,2690.3374517306765,5.574355595382525,2,10,1,1
5045,847,покраска,Москва,10,26.473517884347267,3.68364243192522,35,20,1,3800.370093779858,2.971259326848478,2,18,4,1
5046,22,штукатурка,Санкт-Петербург,11,7.447740248260122,4.866427087417813,30,25,0,2172.3327778416624,0.7353603209939252,6,18,3,0
5047,30,штукатурка,Санкт-Петербург,8,8.287810743945027,3.449881125824837,44,23,0,4379.774469657448,6.012650558396283,3,10,1,1
5048,703,уборка,Санкт-Петербург,1,4.27486311725386,1.2257315229773922,57,21,1,2205.0060173316756,4.950716936955374,3,4,2,0
5049,260,штукатурка,Екатеринбург,3,24.67426916908544,3.2375286960580802,56,36,1,3454.8614002752497,6.832419770666114,5,22,3,0
5050,205,покраска,Екатеринбург,2,12.647430071589541,2.1088167426277713,41,25,0,2217.9485036211,4.7641240736124635,1,16,2,0
5051,59,электрика,Екатеринбург,4,10.762871255996693,2.477910111937747,46,21,0,2639.4705944277284,2.4733486724697684,5,2,1,0
5052,471,уборка,Москва,2,29.449787154071107,2.8383406234001156,39,32,0,2978.709640308622,3.8437425622593,1,21,1,1
5053,776,штукатурка,Санкт-Петербург,11,27.840699309973672,4.0984029855551345,43,23,1,2785.9683805786194,0.1350216415330896,2,17,2,1
5054,466,штукатурка,Москва,8,29.173636622680462,3.0117168574838247,37,4,0,4768.532912444154,1.5515294294674398,4,17,2,1
5055,12,покраска,Москва,1,4.697820404381439,2.898721163300315,41,23,1,2282.2176127192115,7.860090007616069,2,20,3,1
5056,631,уборка,Новосибирск,4,26.791928487870905,2.2078885509673842,29,34,0,2130.524425972165,9.316721465206296,3,10,3,1
5057,927,штукатурка,Москва,5,10.196933181929818,3.159488967410812,35,21,0,3311.3771930341154,3.651214781711144,7,12,3,1
5058,974,электрика,Екатеринбург,10,0.8733747212499441,1.9935634177412624,29,32,0,4821.2059755816845,9.27454532009516,1,20,2,1
5059,290,покраска,Санкт-Петербург,4,12.043300911500527,2.043975261632912,55,16,0,3261.6508225293683,6.354708053515818,7,12,2,1
5060,850,уборка,Санкт-Петербург,8,15.52129241757276,4.029035100578081,49,11,0,4857.8106695398765,2.804646885957942,7,2,2,1
5061,760,штукатурка,Москва,2,3.692502495238458,2.37018905803636,40,29,1,2166.2439132908635,5.997541122579483,7,15,2,1
5062,354,штукатурка,Екатеринбург,9,16.36148969779056,1.2055986917564474,21,25,1,1535.8973290033919,8.08115414389393,2,13,2,1
5063,639,уборка,Екатеринбург,2,24.67417573321358,2.3747091435799232,29,12,0,2560.308216436852,7.8584688257827775,1,3,1,1
5064,75,покраска,Екатеринбург,2,11.640703049756222,3.554288831466476,34,5,0,3733.6947968510813,8.851018306974025,5,4,1,1
5065,873,уборка,Санкт-Петербург,2,10.903021792761916,4.25594234670929,38,2,1,3572.175034617069,7.8718401779392755,3,5,1,1
5066,716,уборка,Екатеринбург,10,10.494907396804983,4.847746725569445,54,10,1,2346.035626741498,6.955422155038294,3,14,3,0
5067,561,покраска,Екатеринбург,8,27.731286153568913,3.9848816858999037,46,9,1,3815.509529773545,3.83701283040227,6,20,4,1
5068,591,штукатурка,Москва,3,1.9383639143108735,2.7154064376673475,23,10,1,4405.865610962543,1.7973716116713645,6,8,4,0
5069,441,электрика,Новосибирск,10,13.629746188792181,2.1964771168198305,45,15,0,3905.187294166855,1.126562612493791,7,12,1,1
5070,991,покраска,Екатеринбург,11,8.305683897416648,1.5185199606835575,25,19,1,4047.5014421082547,8.126708182520453,6,12,2,1
5071,241,электрика,Москва,10,26.86730724893108,3.5107457377844575,48,18,1,2576.623753838904,7.667318210788831,4,5,1,1
5072,861,штукатурка,Москва,8,3.3335417757222157,3.0395332564360253,37,8,0,3352.229085726867,8.944370575611519,2,17,2,0
5073,154,уборка,Екатеринбург,7,12.63756161707212,3.710806065776565,33,35,1,1649.468597863087,0.7065008733600608,3,15,1,1
5074,786,электрика,Новосибирск,10,12.501076484917027,1.9485326258202784,30,14,0,2756.7846854884356,6.353037795582824,7,15,3,0
5075,96,штукатурка,Санкт-Петербург,4,26.70763531763717,2.2945766724397823,32,22,1,4355.029631117777,7.204680545324582,6,20,4,1
5076,726,штукатурка,Новосибирск,7,6.857056628708599,2.168381397994556,30,20,1,4265.383568908529,4.1255513086136855,4,15,4,0
5077,294,уборка,Екатеринбург,11,19.52441460389753,4.190607368697642,19,38,1,4792.800138728235,5.314228066252498,3,10,2,0
5078,209,уборка,Новосибирск,8,4.464980743189778,1.684919259453387,37,4,1,4890.6712784784,4.965564364377335,5,8,2,0
5079,343,штукатурка,Москва,6,28.64228356537601,3.433888468097982,45,21,0,4904.353810109775,4.3494308466994,2,0,1,1
5080,88,штукатурка,Москва,6,17.993941298532434,1.205420063036427,35,30,1,2050.8345573349775,2.9061643279946017,2,12,1,1
5081,818,электрика,Новосибирск,3,18.974573544459773,3.1981103036068785,24,14,1,1922.2175811407017,9.890082002457458,6,0,3,0
5082,776,штукатурка,Санкт-Петербург,5,13.29631534898393,1.2556559030122236,38,27,0,4562.787948978308,8.833708841671491,1,19,4,0
5083,937,штукатурка,Новосибирск,10,10.597340023656507,1.7035063631519494,58,37,0,2840.981291749065,7.8657416220888345,6,15,2,1
5084,390,электрика,Екатеринбург,2,6.773954670098851,1.4521012082142488,56,14,1,2750.1417843635663,8.418666977637395,7,6,1,1
5085,325,покраска,Санкт-Петербург,5,18.317638738051638,2.386901415533706,26,18,1,3367.8528553440347,8.373418324029277,4,13,1,0
5086,940,электрика,Новосибирск,5,28.65957148777302,2.3749256708309163,27,34,0,3079.943591878989,0.7477930829509327,5,8,2,1
5087,889,электрика,Новосибирск,7,11.11383314572589,4.305677122913025,48,17,1,2280.6417332848087,5.7475780192145685,1,17,3,0
5088,832,уборка,Санкт-Петербург,4,26.5531282155306,1.9027498055221148,59,9,1,4456.1434808336335,4.707046001938985,5,12,2,0
5089,157,электрика,Новосибирск,11,4.888901228993865,1.345546967095908,30,14,0,4682.413617327888,1.9873995848446746,1,12,2,1
5090,668,штукатурка,Екатеринбург,6,28.11571761601312,3.414047163256519,22,23,0,4116.272285693333,2.6121196634753074,7,3,3,0
5091,651,штукатурка,Москва,9,10.83934537499326,3.7498027984000273,57,19,1,1668.25241197853,1.4130111151826796,1,16,2,1
5092,633,штукатурка,Екатеринбург,4,11.701952742003696,2.179294464085815,59,36,1,1912.7078568766538,4.7329211689429505,2,22,2,1
5093,577,покраска,Новосибирск,11,14.153846582512683,3.4112564654455086,55,10,0,2711.0388500798363,2.56328338050283,5,4,1,0
5094,619,штукатурка,Москва,6,21.688205963455683,4.104226272026576,53,8,1,3448.485901213014,2.1253357666435946,4,16,3,0
5095,659,покраска,Санкт-Петербург,9,21.72977629382654,2.390211756304449,19,4,0,3633.301061866803,5.4871319337489,4,16,4,0
5096,137,штукатурка,Екатеринбург,10,14.647863249230126,3.101415359732447,23,10,0,1849.9833761366044,2.1264855830991793,1,9,3,1
5097,923,электрика,Санкт-Петербург,1,15.93301052976111,1.5865330946892802,30,38,0,4860.844389506698,5.896151399369,1,15,3,1
5098,674,уборка,Москва,8,1.3853093893371646,1.0945872042807214,46,26,1,3353.496350544307,1.5553930256659954,5,13,1,0
5099,428,штукатурка,Новосибирск,1,9.476752695970607,4.925471899243318,31,1,0,3011.114729386719,7.056230130252256,2,1,4,0
5100,452,покраска,Москва,4,10.707503689802978,2.1989234021454798,47,19,0,2168.912438602364,3.03200906127448,2,22,3,1
5101,612,покраска,Москва,3,16.982454427409902,2.1156082028872865,42,20,1,4827.952192826681,7.633968907890774,5,14,2,0
5102,850,уборка,Санкт-Петербург,4,16.969843137453484,4.89298053269235,57,29,0,3065.885421581249,7.965194600616652,5,6,2,0
5103,911,штукатурка,Екатеринбург,7,21.44204403297226,3.9129340950524667,52,0,0,1912.249111900633,9.857931761489803,2,2,2,1
5104,819,электрика,Москва,9,21.65230523843339,3.341191551761933,54,34,0,3650.2771490373198,0.16536817093795952,1,17,4,1
